id,id_index,kode_provinsi,nama_provinsi,periode_update,kab_kota,nama_ruas_jalan,kategori,jumlah,satuan,tahun
494,4933,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
494,4934,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR BAHU KANAN MEMENUHI,8.09,KM,2025
494,4935,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
494,4936,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR BAHU KIRI MEMENUHI,8.09,KM,2025
494,4937,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
494,4938,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR JALAN MEMENUHI,8.09,KM,2025
494,4939,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
494,4940,35,JAWA TIMUR,2025,KABUPATEN JEMBER,KALISAT - SEMPOLAN,PANJANG JALAN,8.09,KM,2025
495,4941,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,BANGUNAN PELENGKAP,0.0,KM,2025
495,4942,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,KELANDAIAN MEMENUHI,0.0,KM,2025
495,4943,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
495,4944,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR BAHU KANAN MEMENUHI,14.91,KM,2025
495,4945,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR BAHU KANAN TIDAK MEMENUHI,1.2,KM,2025
495,4946,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR BAHU KIRI MEMENUHI,14.91,KM,2025
495,4947,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR BAHU KIRI TIDAK MEMENUHI,1.2,KM,2025
495,4948,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR JALAN MEMENUHI,1.2,KM,2025
495,4949,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,LEBAR JALAN TIDAK MEMENUHI,14.91,KM,2025
495,4950,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG KULON - WONOREKSO,PANJANG JALAN,16.11,KM,2025
496,4951,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,BANGUNAN PELENGKAP,0.0,KM,2025
496,4952,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,KELANDAIAN MEMENUHI,0.0,KM,2025
496,4953,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
496,4954,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR BAHU KANAN MEMENUHI,4.64,KM,2025
496,4955,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
496,4956,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR BAHU KIRI MEMENUHI,4.64,KM,2025
496,4957,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
496,4958,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR JALAN MEMENUHI,0.04,KM,2025
496,4959,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,LEBAR JALAN TIDAK MEMENUHI,4.6,KM,2025
496,4960,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,WONOREKSO - ROGOJAMPI,PANJANG JALAN,4.64,KM,2025
497,4961,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,BANGUNAN PELENGKAP,0.0,KM,2025
497,4962,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,KELANDAIAN MEMENUHI,0.0,KM,2025
497,4963,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
497,4964,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR BAHU KANAN MEMENUHI,9.81,KM,2025
497,4965,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR BAHU KANAN TIDAK MEMENUHI,0.7,KM,2025
497,4966,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR BAHU KIRI MEMENUHI,10.51,KM,2025
497,4967,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
497,4968,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR JALAN MEMENUHI,1.0,KM,2025
497,4969,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,LEBAR JALAN TIDAK MEMENUHI,9.51,KM,2025
497,4970,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GENTENG - TEMUGURUH,PANJANG JALAN,10.51,KM,2025
498,4971,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,BANGUNAN PELENGKAP,0.0,KM,2025
498,4972,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,KELANDAIAN MEMENUHI,0.0,KM,2025
498,4973,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
498,4974,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR BAHU KANAN MEMENUHI,4.85,KM,2025
498,4975,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.3,KM,2025
498,4976,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR BAHU KIRI MEMENUHI,5.15,KM,2025
498,4977,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
498,4978,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR JALAN MEMENUHI,0.0,KM,2025
498,4979,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,LEBAR JALAN TIDAK MEMENUHI,5.15,KM,2025
498,4980,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,TEMUGURUH - WONOREKSO,PANJANG JALAN,5.15,KM,2025
499,4981,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,BANGUNAN PELENGKAP,0.0,KM,2025
499,4982,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,KELANDAIAN MEMENUHI,0.0,KM,2025
499,4983,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
499,4984,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR BAHU KANAN MEMENUHI,10.4,KM,2025
499,4985,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR BAHU KANAN TIDAK MEMENUHI,11.79,KM,2025
499,4986,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR BAHU KIRI MEMENUHI,14.9,KM,2025
499,4987,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR BAHU KIRI TIDAK MEMENUHI,7.29,KM,2025
499,4988,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR JALAN MEMENUHI,18.89,KM,2025
499,4989,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,LEBAR JALAN TIDAK MEMENUHI,3.3,KM,2025
499,4990,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JAJAG - SIMPANG LIMA PETAHUNAN - PASANGGARAN,PANJANG JALAN,22.19,KM,2025
500,4991,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,BANGUNAN PELENGKAP,0.0,KM,2025
500,4992,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,KELANDAIAN MEMENUHI,0.0,KM,2025
500,4993,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
500,4994,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR BAHU KANAN MEMENUHI,9.7,KM,2025
500,4995,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
500,4996,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR BAHU KIRI MEMENUHI,9.7,KM,2025
500,4997,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
500,4998,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR JALAN MEMENUHI,0.0,KM,2025
500,4999,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,LEBAR JALAN TIDAK MEMENUHI,9.7,KM,2025
500,5000,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,BENCULUK - GLAGAH AGUNG,PANJANG JALAN,9.7,KM,2025
501,5001,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,BANGUNAN PELENGKAP,0.0,KM,2025
501,5002,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,KELANDAIAN MEMENUHI,0.0,KM,2025
501,5003,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
501,5004,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR BAHU KANAN MEMENUHI,9.76,KM,2025
501,5005,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
501,5006,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR BAHU KIRI MEMENUHI,9.76,KM,2025
501,5007,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
501,5008,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR JALAN MEMENUHI,0.0,KM,2025
501,5009,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,LEBAR JALAN TIDAK MEMENUHI,9.76,KM,2025
501,5010,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - GRAJAGAN,PANJANG JALAN,9.76,KM,2025
502,5011,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,BANGUNAN PELENGKAP,0.0,KM,2025
502,5012,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,KELANDAIAN MEMENUHI,0.0,KM,2025
502,5013,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
502,5014,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR BAHU KANAN MEMENUHI,13.7,KM,2025
502,5015,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
502,5016,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR BAHU KIRI MEMENUHI,13.7,KM,2025
502,5017,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
502,5018,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR JALAN MEMENUHI,0.0,KM,2025
502,5019,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,LEBAR JALAN TIDAK MEMENUHI,13.7,KM,2025
502,5020,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,GLAGAH AGUNG - TEGAL DLIMO,PANJANG JALAN,13.7,KM,2025
503,5021,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,BANGUNAN PELENGKAP,0.0,KM,2025
503,5022,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,KELANDAIAN MEMENUHI,0.0,KM,2025
503,5023,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
503,5024,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR BAHU KANAN MEMENUHI,9.64,KM,2025
503,5025,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR BAHU KANAN TIDAK MEMENUHI,0.3,KM,2025
503,5026,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR BAHU KIRI MEMENUHI,9.74,KM,2025
503,5027,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR BAHU KIRI TIDAK MEMENUHI,0.2,KM,2025
503,5028,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR JALAN MEMENUHI,2.0,KM,2025
503,5029,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,LEBAR JALAN TIDAK MEMENUHI,7.94,KM,2025
503,5030,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,SRONO - MUNCAR,PANJANG JALAN,9.94,KM,2025
504,5031,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,BANGUNAN PELENGKAP,0.0,KM,2025
504,5032,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,KELANDAIAN MEMENUHI,0.0,KM,2025
504,5033,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
504,5034,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR BAHU KANAN MEMENUHI,0.83,KM,2025
504,5035,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
504,5036,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR BAHU KIRI MEMENUHI,0.83,KM,2025
504,5037,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
504,5038,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR JALAN MEMENUHI,0.83,KM,2025
504,5039,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
504,5040,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. HOS. COKROAMINOTO,PANJANG JALAN,0.83,KM,2025
505,5041,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,BANGUNAN PELENGKAP,0.0,KM,2025
505,5042,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,KELANDAIAN MEMENUHI,0.0,KM,2025
505,5043,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
505,5044,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR BAHU KANAN MEMENUHI,1.01,KM,2025
505,5045,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
505,5046,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR BAHU KIRI MEMENUHI,1.01,KM,2025
505,5047,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
505,5048,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR JALAN MEMENUHI,0.0,KM,2025
505,5049,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,LEBAR JALAN TIDAK MEMENUHI,1.01,KM,2025
505,5050,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,JLN. WIDURI,PANJANG JALAN,1.01,KM,2025
506,5051,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,BANGUNAN PELENGKAP,0.0,KM,2025
506,5052,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,KELANDAIAN MEMENUHI,0.0,KM,2025
506,5053,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
506,5054,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR BAHU KANAN MEMENUHI,10.17,KM,2025
506,5055,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
506,5056,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR BAHU KIRI MEMENUHI,10.17,KM,2025
506,5057,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
506,5058,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR JALAN MEMENUHI,0.0,KM,2025
506,5059,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,LEBAR JALAN TIDAK MEMENUHI,10.17,KM,2025
506,5060,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PATUNG BARONG - PASAR LICIN,PANJANG JALAN,10.17,KM,2025
507,5061,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),BANGUNAN PELENGKAP,0.0,KM,2025
507,5062,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),KELANDAIAN MEMENUHI,0.0,KM,2025
507,5063,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
507,5064,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR BAHU KANAN MEMENUHI,3.17,KM,2025
507,5065,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR BAHU KANAN TIDAK MEMENUHI,0.4,KM,2025
507,5066,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR BAHU KIRI MEMENUHI,2.4,KM,2025
507,5067,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR BAHU KIRI TIDAK MEMENUHI,1.17,KM,2025
507,5068,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR JALAN MEMENUHI,0.0,KM,2025
507,5069,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),LEBAR JALAN TIDAK MEMENUHI,3.57,KM,2025
507,5070,35,JAWA TIMUR,2025,KABUPATEN BANYUWANGI,PASAR LICIN - JAMBU (POS 1),PANJANG JALAN,3.57,KM,2025
508,5071,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,BANGUNAN PELENGKAP,0.0,KM,2025
508,5072,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,KELANDAIAN MEMENUHI,0.0,KM,2025
508,5073,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
508,5074,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR BAHU KANAN MEMENUHI,23.11,KM,2025
508,5075,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
508,5076,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR BAHU KIRI MEMENUHI,23.11,KM,2025
508,5077,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
508,5078,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR JALAN MEMENUHI,0.0,KM,2025
508,5079,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,LEBAR JALAN TIDAK MEMENUHI,23.11,KM,2025
508,5080,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,BTS. KOTA BONDOWOSO - BTS. KAB. SITUBONDO/JLN. KHR. AS'AD   SYAMSUL ARIFIN,PANJANG JALAN,23.11,KM,2025
509,5081,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,BANGUNAN PELENGKAP,0.0,KM,2025
509,5082,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,KELANDAIAN MEMENUHI,0.0,KM,2025
509,5083,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
509,5084,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR BAHU KANAN MEMENUHI,1.07,KM,2025
509,5085,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
509,5086,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR BAHU KIRI MEMENUHI,1.07,KM,2025
509,5087,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
509,5088,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR JALAN MEMENUHI,0.0,KM,2025
509,5089,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,LEBAR JALAN TIDAK MEMENUHI,1.07,KM,2025
509,5090,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. HASYIM ASHARI,PANJANG JALAN,1.07,KM,2025
510,5091,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. WACHID HASYIM,BANGUNAN PELENGKAP,0.0,KM,2025
510,5092,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. WACHID HASYIM,KELANDAIAN MEMENUHI,0.0,KM,2025
510,5093,35,JAWA TIMUR,2025,KABUPATEN BONDOWOSO,JLN. K.H. WACHID HASYIM,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
